Season,Team,Lg,W,GP,L,WL%,Bat#,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GIDP,HBP,SH,SF,IBB,LOB,R/Gm,ERA,CG,SHO,SV,IP,HA,RA,ER,HRA,BBA,IBBA,SOA,HBPA,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
1993,KCR,AL,84,162,78,0.519,23,0.10574158012723267,0.24748619678384579,-0.2949872567129096,0.3551214447240328,0.42233928226369266,0.70550710624996,0.37625987431901226,-0.6424014761485548,-0.26860459425617383,-0.06558262059606293,1.6627578316494203,-0.9964266257381256,-0.39987321426959926,0.263,0.32,0.397,0.717,88,0.058706303492905086,-0.5854094688936088,0.2781546731288141,-0.11171647244969235,0.6709694882010816,0.5234163317604967,-0.0937132090826224,4.2,4.04,0.22198633931455544,-0.16258556326420398,1.0591223455127377,0.2457033201040285,-0.06905256398948734,-0.12429306816554851,0.03134113192794052,-1.2435303288749353,0.6732932192049158,-0.24476285589333815,-0.19409483317081702,-0.15222999986553268,-0.06702987227689168,1.869276563756273,0.17019159391139224,114,3.85,1.349,8.6,0.7,3.6,6.1,1.73
1991,SDP,NL,84,162,78,0.519,48,0.04115977507679451,0.05951346213050388,-0.6388764065450211,-0.39513962544342385,0.11271903651373871,-1.2807171637276318,0.46900270929857,-0.7324839572135854,-0.7232771229080922,-0.040881780256319944,1.0583201016997368,-0.154170962110639,0.1570750559260676,0.244,0.31,0.362,0.673,87,-0.7073167101155403,0.11739468561382953,-0.7788918912454847,1.1001137064489062,-0.6085473548501291,1.0918572992641555,-0.1675905155136355,3.9,3.58,0.07874363977031912,0.12929713333245693,0.9527811967313302,0.29068037524907053,-0.03610164744165804,-0.5370524974202423,-0.6161430622401866,-0.3722393452212618,-0.6819072720554484,0.7767695393312157,-0.4612920522391709,-1.8763430420417817,0.906595949280384,-0.07564067990331169,0.09246845107604318,107,3.8,1.268,8.6,0.9,2.8,5.7,2.02
1991,STL,NL,84,162,78,0.519,36,-0.013147651897437584,-0.016335185185756884,-0.5066113489172859,-0.14318628098420333,0.4600978488185651,-0.5082966142919016,2.0456309039510514,-1.9260768313252403,-0.6505295183237852,2.453903094057722,3.5859687905802318,0.20349925121062243,-0.7306921116038676,0.255,0.322,0.357,0.679,91,-0.8546288281171645,-1.1945064028000554,-1.3602675016513492,0.2922269205165071,0.27727199803147834,0.409728138259765,-0.22669236065844595,4.0,3.69,-0.2793631090902717,-1.0382336530541867,1.3781457918569597,0.18235535511101278,-0.13495439708514595,-0.5198541878679634,-0.5249481053150983,-1.0128944802607276,-0.7175704428780896,0.572463060286305,-0.8746127504855308,0.014619649377330112,-0.06702987227689168,-1.228184231701584,-0.04831309066345698,101,3.79,1.269,8.6,0.7,2.8,5.2,1.81
1991,OAK,AL,84,162,78,0.519,32,0.2393084951179116,0.06281122940512392,0.45451473651092317,-0.27756139802912094,-0.20445292254718972,-0.35381250440475565,-1.1076254853539116,0.12329961290420495,0.4134041987217037,1.1941602367308295,1.0583201016997368,1.4726516210602596,-0.2114320702184338,0.248,0.331,0.389,0.719,104,-0.23919153513260147,0.5390771783182925,0.1724500166913842,-0.394476847526032,0.47412074311628,0.8076368155123261,0.017102750563897214,4.7,4.57,0.07874363977031912,-0.16258556326420398,1.165463494294145,0.23936852360472693,0.18357112954387067,0.5808376234778867,0.8064982657911913,0.03777994120399632,1.6718620022388684,-0.5512225744607043,-0.5823657921295188,0.4595520473582976,-0.06702987227689168,0.7167330119580007,0.3960286504518404,84,4.49,1.44,8.9,1.0,4.1,5.6,1.36
1991,DET,AL,84,162,78,0.519,27,0.4844258006502565,0.2887082877165962,0.957121955496317,-0.10959250172297391,-0.5065214549861692,-0.06691344318577017,-0.4584256404970074,1.249330626217087,0.9771981342500825,0.15672494246162397,0.12418906450477117,2.130303303618708,0.6428344494801831,0.247,0.333,0.416,0.749,105,0.43844420767486947,-1.381920844002039,-0.8317442194641997,-0.5156598654158918,-0.01800111959572415,-0.04502463574316202,0.6746107777999136,5.0,4.54,0.36522903885879177,0.12929713333245693,-0.0042891423013364585,0.27737730260053634,0.9798849461164123,0.7356224094483969,0.7791397787136648,-0.1416034966070541,0.934823138570951,2.411221371690502,-1.2211341439648022,-1.2645609948179515,-0.3915718127959836,-0.003606707915919658,0.4605535237491113,93,4.44,1.491,9.7,0.9,3.7,4.6,1.25
1991,BOS,AL,84,162,78,0.519,22,0.3376489709901697,0.2606772658823259,0.19880229176396846,0.5286893042403847,0.6413389682819528,0.9482678503583324,-0.5511684754765651,-0.6198808558822972,0.1860679343957445,-1.0783170745255255,-0.3154020118222714,0.9073019290363303,-0.8856326078237148,0.269,0.34,0.401,0.741,101,0.14054636904936293,1.1013205019242431,-0.7788918912454847,-0.030927793856452456,0.6709694882010816,0.4665722350101309,0.8371408519481424,4.5,4.02,0.1503649895424373,0.12929713333245693,0.7400988991685153,0.2083280207581501,0.07373474105110632,0.030491717804961654,-0.023375842227112476,-0.16722970200863274,0.1858965512954866,0.9299993986148989,-0.13564544149961463,-0.8752451465846048,-0.5538427830555295,-0.5798784838150559,0.14232858044211616,108,3.96,1.344,8.8,0.9,3.3,6.2,1.88
1988,KCR,AL,84,161,77,0.522,25,0.08372505567821967,0.1600953640064149,-0.0392748119659549,0.1535587691566564,0.2864084426661519,0.28619309369913504,0.839974049216801,-0.7324839572135854,0.004198922934977169,0.8483484719744278,0.5088312562909334,-0.32723719436286225,-0.366372566438281,0.259,0.321,0.391,0.712,98,-0.1278890459758188,-0.6791166894946006,-0.7260395630267699,-0.19250515104293225,0.6709694882010816,0.1823517512583015,0.009715019920795905,4.4,3.65,1.1530638863520917,1.5887106163157614,-0.6423360349897809,0.1386452592658328,0.1286529352974885,-0.5198541878679634,-0.597904070855169,-1.3204089450796712,-0.586805483195072,-0.09153299660965507,-0.6074155314171769,-0.764012047089363,3.1783895329140273,0.3565631520210405,0.030876526565011865,110,3.5,1.316,8.9,0.6,2.9,5.6,1.91
1987,CIN,NL,84,162,78,0.519,37,0.24517956830431506,0.31014377500162643,0.6573211582067838,0.48389759855874553,0.37702900239784576,-0.0007059675198504314,-0.18019713555833416,0.8664800816907071,0.6953011664858931,1.6387753628462034,0.06924017996389084,-0.004180227492045494,-0.4333738621009176,0.266,0.33,0.427,0.757,96,0.6479547754994016,0.44536995771730076,-0.8317442194641997,0.25183258121988716,-1.0022448450197323,0.8076368155123261,-0.25624328323085116,4.8,4.24,-0.42260580863450803,-0.45446825986086486,0.6337577503871079,0.2900468955991395,0.518572114446802,0.3744579088505398,0.35964297685825847,0.4221730222276758,-0.3490510110441309,1.3896889764659481,-0.469641965335057,-1.3757940943131932,0.906595949280384,-1.228184231701584,0.23324999281554334,100,4.17,1.357,9.2,1.1,3.0,5.7,1.89
1986,CLE,AL,84,163,78,0.519,19,0.3802142515915949,0.5442852514996488,1.0805693426155365,1.2789503744078414,1.5324411389769421,0.17584730092260217,1.3036882241145897,0.07825837237168966,0.9499177825309674,0.9471518333333997,0.5088312562909334,-0.6733696588673088,-0.366372566438281,0.284,0.337,0.43,0.767,109,0.9000221774132917,0.44536995771730076,-1.2017105169952043,0.21143824192326724,0.47412074311628,-0.8408419902482843,0.14269417149661945,5.1,4.63,1.296306585896328,0.7130625265257787,-0.42965373742696605,0.25900639275256265,0.8590649187743715,1.1397826839269511,0.8976932227162796,0.3452944060229399,1.0774758218615157,-0.34691609541579355,-1.2002593612250871,0.5707851468535394,0.906595949280384,0.9328349279201766,0.6013350654886115,90,4.61,1.487,9.6,1.0,3.8,4.6,1.23
1985,DET,AL,84,161,77,0.522,28,0.2848093123125385,0.3348770295612767,0.1811669507469371,0.11996498989542699,-0.24976320241303662,-0.17725923596230303,1.3036882241145897,1.0916862843532835,0.2951893412722049,-0.6831036290896377,-0.20550424274051077,0.13427275830973312,-0.44174902405874716,0.253,0.318,0.424,0.742,103,0.6119451466545601,-1.8036033367065019,-1.0431535323390595,-0.43487118682265197,0.8678182332858833,0.8644809122626921,0.2904487843586456,4.5,3.8,1.296306585896328,1.0049452231224396,0.20839315526147834,0.3147526019464162,-0.43151264601560974,-0.17588799682238523,-0.2878412173098686,-0.3209869344181045,0.49497736509171003,1.3386123567047203,-0.36944300818442427,-1.3201775445655723,-0.22930084253643762,0.8608009559327847,0.1555268499801943,108,3.84,1.284,8.1,0.9,3.4,5.8,1.7
1985,MON,NL,84,161,77,0.522,44,0.03528870189039104,0.09414001851401423,-0.6653294180705681,-0.27756139802912094,-0.09117722288257242,-0.4420891386259819,1.6746595640328206,-0.8000458180123583,-0.7050902217620155,1.6387753628462034,1.772655600731181,-0.25801070146197297,-0.6343777490888275,0.247,0.31,0.375,0.685,96,-0.4585229108239085,-0.35114141739112936,-1.0960058605577745,0.413409938406367,0.08042325294667667,1.830830557018912,-0.3079573977325603,3.9,3.55,0.00712228999820096,0.42117982992911784,1.5908280894197746,0.32108739844571776,-0.25028260500254856,-0.6230440451816368,-0.6526210450102219,-1.3972875612844071,-0.06374564446300156,1.4918422159884035,-0.6742148361842654,-1.431410644060814,0.744324979020838,-0.2917425958654878,0.11739851575907967,97,3.46,1.273,8.3,0.6,3.1,5.4,1.71
1984,KCR,AL,84,162,78,0.519,25,0.052901921449601444,0.2821127531673561,-0.312622597729941,0.5342882674505897,0.784821521190468,0.1537781423672956,1.9528880689714938,-0.822566438278616,-0.2867914954022506,0.08262242144239501,1.0583201016997368,-1.3194835926089423,-0.8353816360767373,0.268,0.317,0.399,0.716,98,0.11435754807129642,0.39851634741680486,-1.2017105169952043,-0.394476847526032,1.064666978370685,-0.1018687324935279,-0.23408009130154725,4.2,3.92,0.36522903885879177,0.12929713333245693,1.2718046430755523,0.23873504395479736,0.1890629489685089,-0.19308630637466415,-0.15104878192223614,-0.4491179614259977,-0.9672126386365777,-1.0619887720729813,-1.2837584921839476,-1.0977113455750886,0.09524109798265426,-1.3722521756763681,0.06900486078612648,102,3.95,1.287,8.9,0.8,2.7,4.5,1.67
1984,STL,NL,84,162,78,0.519,41,0.091063897161224,0.1007355530632543,-0.49779367840877026,-0.12638939135358862,0.6035804017270803,-0.8172648340661938,1.210945389135032,-1.768432489461437,-0.5505015620203633,2.898518220173096,1.442962293485899,0.018895270141584274,-0.4501241860165768,0.252,0.317,0.351,0.668,90,-0.880817649095231,0.023687465012837753,-1.2545628452139193,0.6961703134827066,0.1788476254890775,0.4665722350101309,-0.012448172008508018,4.0,3.58,0.4368503886309099,1.5887106163157614,1.3781457918569597,0.2704090264513052,0.19455476839314712,-0.5456516521963818,-0.6252625579326955,-1.5254185882923001,-0.24206149857620737,1.3896889764659481,-0.9330621421567332,-1.2089444450703304,2.0424927410972056,-0.003606707915919658,0.061672488820527525,98,3.57,1.326,8.9,0.6,3.1,5.0,1.64
1983,PIT,NL,84,162,78,0.519,38,0.2158242023722977,0.26232614951963595,-0.4360699848491605,0.3831162607750573,0.9585109273428812,-0.5303657728472082,-0.18019713555833416,-0.7324839572135854,-0.5323146608742865,0.5272375475577689,1.772655600731181,-0.2003219573778985,-0.663690815941231,0.264,0.325,0.383,0.708,94,-0.18681389317646846,0.07054107531333365,-1.465972158088779,1.3424797422286259,-0.6085473548501291,1.2623895895152533,0.2904487843586456,4.1,3.55,0.866578487263619,2.172476009509083,0.31473430404288577,0.35339486059215525,-0.07454438341412556,-0.5198541878679634,-0.6252625579326955,-1.1410255072686208,0.5781914303445395,1.3386123567047203,0.12320186447285318,-1.598260293303677,2.2047637113567515,0.1404612360588644,0.20245403056002767,105,3.46,1.327,8.5,0.7,3.5,6.5,1.88
1982,PIT,NL,84,162,78,0.519,43,0.3024225318717489,0.39918349141636733,0.1370785982043587,0.8030385015404248,1.0868900536294475,0.21998561803321534,0.839974049216801,-0.4397158937522361,0.1587875826766294,1.4411686401282595,1.6627578316494203,-0.7772093982186428,-0.7097542067092937,0.273,0.327,0.408,0.734,102,0.3696985526074449,-0.1637269761891458,-0.9903012041203446,1.1001137064489062,2.245759448879495,1.7739864602685462,0.11314324892421421,4.5,3.82,0.4368503886309099,0.12929713333245693,0.10205200648007094,0.37936752623929254,0.23299750436561464,-0.1070947586132696,-0.2057657560772891,-0.910389658654413,0.0789070388275631,1.4918422159884035,-0.41119257366385453,-0.9864782460798467,0.41978303850174614,0.6446990399706086,0.31390608443713197,99,3.62,1.333,8.8,0.7,3.2,5.7,1.79
1980,DET,AL,84,163,78,0.519,25,0.6091861058613302,0.4552455350849079,1.0717516721070208,0.847830207222064,1.283234599714784,-0.6627807241790478,2.0456309039510514,-0.2370303113559173,0.8771701779466604,-0.6831036290896377,1.278115639863258,1.5072648675107043,-0.7851306643297599,0.273,0.348,0.409,0.757,106,0.43844420767486947,1.148174112224739,-0.7260395630267699,0.4941986169996069,1.064666978370685,-0.3292451194949914,0.8593040438774463,5.1,4.26,1.9408987338453916,1.5887106163157614,-0.8550183325525957,0.3857023227385941,0.6229166835149281,0.41745368273123706,0.441718438090838,-0.039098675000739574,0.5187528123068041,1.5939954555108589,-1.212784230868916,-1.0977113455750886,-0.22930084253643762,0.1404612360588644,0.448821728604153,97,4.28,1.406,9.2,0.9,3.4,4.5,1.33
1979,PHI,NL,84,163,78,0.519,38,0.28334154401593764,0.1502020621825548,-0.22444589264478418,0.343923518303623,0.6488906815929273,-0.26553587018352937,2.0456309039510514,-0.7775251977461006,-0.26860459425617383,0.6260409089167408,1.7177067161903006,1.0111416683876644,-1.120137142642943,0.266,0.34,0.396,0.736,98,-0.0329545699303277,0.2111019062148213,-0.5146302501519101,0.373015599109747,1.2615157234554866,1.4329218797663508,0.8371408519481424,4.2,4.16,1.4395492854405643,1.8805933129124222,-0.9613594813340031,0.2203641341068222,0.34832571228301723,0.08208664646179838,0.18637255870059066,-0.4747441668275763,-0.4441527999045073,1.236459117182265,-1.0207362296635367,-0.9864782460798467,1.7179508005781137,-1.012082315739408,0.08366960471732442,92,3.91,1.34,9.1,0.8,3.0,4.9,1.65
1978,SDP,NL,84,162,78,0.519,38,0.07638621419521532,-0.01963295246037692,-1.0356715794282267,-0.23836865555768663,0.5960286884161058,-1.1924405295064056,1.0254597191759165,-1.768432489461437,-1.1688562009869723,1.2188610770705726,1.3880134089450187,0.24965024647788195,-0.7683803404141007,0.252,0.321,0.348,0.669,95,-1.0150353566078218,-1.8036033367065019,-0.7788918912454847,2.554309921127224,-0.5101229823077282,2.626647911524034,0.659835316513711,3.6,3.28,0.5800930881751463,1.0049452231224396,1.8035103869825895,0.17031924176234065,-0.03610164744165804,-0.9498119266749361,-1.1177153253281724,-2.037942696323873,-0.372826458259225,2.615527850735413,-1.2002593612250871,-1.9319595917894026,2.0424927410972056,-1.5883540916385444,-0.03511482112537884,101,3.25,1.303,8.7,0.5,3.0,4.7,1.54
1977,MIN,AL,84,161,77,0.522,26,0.5181844714720764,0.44040558234911775,1.398005480922101,1.0997835516812846,1.4116137260013504,0.2420547765885219,2.6948307488079557,-0.6874427166810702,1.21362784914908,0.05792158110265202,1.113268986240617,0.5611694645318839,-1.1620129524320908,0.282,0.348,0.417,0.765,109,0.5693883125652021,-0.2105805864896417,-0.1975162808396204,1.221296724338766,1.1630913509130858,0.6939486220115945,0.6302843939413058,5.4,4.38,1.5827919849848007,0.12929713333245693,-1.3867240764596327,0.2260654509561942,0.8480812799250951,0.5808376234778867,0.5146744036309087,-0.0647248804023182,-0.08752109167809566,-0.7044524337443874,-1.2294840570606882,-0.5415458480988792,-0.3915718127959836,-0.14767465189070372,0.28017717339537673,91,4.21,1.424,9.6,0.9,3.2,4.6,1.45
1974,TEX,AL,84,161,76,0.525,25,0.13803248265245174,0.12711769126021458,-0.1627221990851744,0.5062934513995652,1.5173377123549932,-1.4131321150594713,0.7472312142372433,-1.2279376030712534,-0.2504176931100971,0.25552830382059594,1.9375022543538218,-0.0734067203929348,-1.3462665155043416,0.272,0.336,0.377,0.713,108,-0.39632446100100055,1.6635638255301939,-0.4617779219331951,1.221296724338766,0.27727199803147834,-0.15871282924389377,0.33477516821725345,4.3,3.84,3.516568428831991,3.6318894924923875,-2.769159010617929,0.17031924176234065,0.17258749069459425,-0.0898964490609907,-0.3060802086948863,-0.705380015441784,-0.7770090609158249,-0.8066056732668428,-0.6700398796363224,-0.3746961988560164,-0.5538427830555295,0.06842726407147237,0.04994069367556918,93,3.53,1.306,8.9,0.8,2.8,5.5,1.94
1974,BOS,AL,84,162,78,0.519,26,0.2715993976431307,0.2095618731257154,-0.10981617603408034,0.3215276654628034,0.9660626406538557,-0.5745040899578214,0.00528853440078132,-1.0027314004086771,-0.1140159345145216,0.033220740762909026,0.7286267944544548,0.6303959574327731,-0.9233208366339479,0.264,0.333,0.377,0.711,98,-0.33412601117809254,0.39851634741680486,-0.7260395630267699,0.5345929562962268,0.47412074311628,0.9213250090130579,0.46775431979307697,4.3,3.72,4.161160576781055,1.5887106163157614,-2.1311121179294847,0.3090512850970442,0.38676844825548473,-0.4080651757781505,-0.4063946613124834,-0.705380015441784,-0.610580930410166,-0.14260961637088276,-1.1710346653894859,-0.9308616963322258,-0.5538427830555295,-0.6519124558024479,0.19218870980818914,105,3.69,1.323,9.0,0.8,2.9,4.6,1.62
2024,CHC,NL,83,162,79,0.512,26,0.12775810457624567,0.11392662216173444,0.24289064430654686,-0.41193651507403856,-0.597142014717863,-0.19932839451760961,-0.18019713555833416,0.371026435833039,0.23153518726093636,0.9965535140128856,-0.8099419726901943,0.3650277346460308,1.3840362827481008,0.242,0.317,0.393,0.71,100,-0.12134184073130218,-1.428774454302535,1.229496581065683,-1.3639409906449107,-0.31327423722292663,-1.2387506675008455,0.017102750563897214,4.5,3.79,-0.852333907267217,-1.0382336530541867,-0.0042891423013364585,0.16335096561310808,-0.4919226596866301,-0.33927193756903484,-0.3881556699274658,0.7040612816450408,-0.3490510110441309,-1.7259848289689412,1.3214143937325025,0.07023619912495105,-0.22930084253643762,-0.72394642778984,0.004479987488855583,106,4.04,1.248,8.2,1.1,3.0,8.5,2.78
2024,STL,NL,83,162,79,0.512,26,0.12482256798304395,0.22275294222419553,-0.3214402682384567,-0.159983170614818,-0.18934949592524075,-0.1110517602963833,-0.9221398153947961,0.2584233345017508,-0.2867914954022506,-0.28789018365374985,-0.8648908572310746,-0.41953918489738135,1.19978271967585,0.248,0.312,0.392,0.703,97,-0.062416993530652526,-1.335067233701543,0.4895639860036739,-1.3639409906449107,0.27727199803147834,-1.7503475382541385,0.3421628988603547,4.1,4.06,-0.9239552570393351,-1.0382336530541867,1.8035103869825895,0.23873504395479736,-0.15692167478369884,0.09068580123793783,0.05869961900546702,0.5246778438339903,-0.7175704428780896,-1.266295251117892,1.1544161318147814,-0.26346309936077456,-0.3915718127959836,-0.5078445118276639,0.022077680206293103,102,3.95,1.258,8.5,1.1,2.8,8.2,2.88
2023,CHC,NL,83,162,79,0.512,31,0.2804060074227359,0.21780629131226548,0.9747572965133483,0.04157950495255839,-0.31017690890083255,0.1537781423672956,-0.08745430057877641,0.9565625627557376,1.0499457388343894,0.9224509929936566,-0.590146434526673,0.641933706249588,1.5054761311366296,0.254,0.33,0.421,0.751,106,0.45808582340841936,-1.1476527924995594,1.5994628785966878,-1.4447296692381506,0.7693938607434825,-1.6935034415037726,0.179632824712126,5.1,4.09,-0.852333907267217,-0.7463509564575258,-0.3233125886455587,0.18235535511101278,-0.34913535464603646,0.12508242034249564,0.06781911469797586,0.6528088708418834,-0.016194750032813333,-1.8281380684913968,1.4424881336228503,0.960100995086886,-0.22930084253643762,0.5006310959958246,0.08220313032420463,105,4.16,1.283,8.3,1.1,3.2,8.6,2.68
